Year,Make,Model,Mileage,Price,Drive,Engine,Trim,Exterior_color,Interior_color,Location,Accidents
2017,Acura,TLX,42317,16884.0,FWD,2.4L Inline-4,I4 FWD,Silver,Brown,"Dallas, TX",1
2019,Acura,TLX,9664,32185.0,FWD,3.5L V-6,3.5L FWD with A-Spec Package,Red,Red,"Las Vegas, NV",0
2019,Acura,TLX,15,34588.0,FWD,2.4L Inline-4,2.4L FWD with A-Spec Package Red Leather,Black,Red,"Athens, GA",0
2017,Acura,TLX,12463,20950.0,FWD,3.5L V-6,V6 FWD with Technology Package,Brown,Unknown,"Twinsburg, OH",0
2017,Acura,TLX,43279,17970.0,FWD,3.5L V-6,V6 FWD with Technology Package,Gray,Black,"Stone Mountain, GA",0
2017,Acura,TLX,19365,19995.0,SH-AWD,3.5L V-6,V6 SH-AWD with Technology Package,Blue,Beige,"Ewing, NJ",0
2017,Acura,TLX,18921,20945.0,FWD,3.5L V-6,V6 FWD with Technology Package,White,Gray,"Twinsburg, OH",0
2017,Acura,TLX,16884,21850.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Gray,Black,"Hyattsville, MD",0
2017,Acura,TLX,38767,15641.0,FWD,2.4L Inline-4,I4 FWD,Silver,Black,"West Palm Beach, FL",0
2017,Acura,TLX,15709,17099.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Black,Black,"Montclair, CA",1
2020,Acura,TLX,2024,31999.0,FWD,2.4L Inline-4,2.4L FWD with A-Spec Package,Blue,Red,"Manassas, VA",0
2018,Acura,TLX,9847,24890.0,FWD,2.4L Inline-4,2.4L FWD with Technology Package,Black,Unknown,"St Louis, MO",0
2019,Acura,TLX,11957,23798.0,FWD,2.4L Inline-4,2.4L FWD,Silver,Gray,"Chantilly, VA",0
2017,Acura,TLX,18488,20981.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Silver,Gray,"Ardmore, PA",0
2017,Acura,TLX,23501,23877.0,FWD,3.5L V-6,V6 FWD with Advance Package,Unknown,Beige,"Tempe, AZ",0
2019,Acura,TLX,30689,27900.0,SH-AWD,3.5L V-6,3.5L SH-AWD with Technology Package,White,Brown,"Barre, PA",0
2016,Acura,TLX,45127,17357.0,FWD,3.5L V-6,V6 FWD,Black,Black,"South Jordan, UT",1
2017,Acura,TLX,44366,22800.0,SH-AWD,3.5L V-6,V6 SH-AWD with Advance Package,Gray,Gray,"Falls Church, VA",0
2019,Acura,TLX,14964,31995.0,SH-AWD,3.5L V-6,3.5L SH-AWD with A-Spec Package,White,Black,"Apex, NC",0
2017,Acura,TLX,13956,20000.0,FWD,3.5L V-6,V6 FWD,Red,Black,"Newnan, GA",0
2020,Acura,TLX,8473,30799.0,FWD,2.4L Inline-4,2.4L FWD with Technology Package,White,Beige,"San Antonio, TX",0
2019,Acura,TLX,5687,29800.0,SH-AWD,3.5L V-6,3.5L SH-AWD,Silver,Black,"Newport News, VA",0
2020,Acura,TLX,6618,30500.0,FWD,2.4L Inline-4,2.4L FWD with Technology Package,Black,Black,"St Louis, MO",0
2017,Acura,TLX,36472,17950.0,FWD,2.4L Inline-4,I4 FWD,Gray,Black,"Temple Hills, MD",1
2017,Acura,TLX,11909,22990.0,FWD,3.5L V-6,V6 FWD with Technology Package,Black,Unknown,"Vacaville, CA",0
2015,Acura,TLX,57648,15750.0,FWD,3.5L V-6,V6 FWD,Black,Black,"Baltimore, MD",0
2017,Acura,TLX,26572,18481.0,FWD,2.4L Inline-4,I4 FWD,Gray,Gray,"Pensacola, FL",0
2017,Acura,TLX,13956,20000.0,FWD,3.5L V-6,V6 FWD,Red,Black,"Newnan, GA",0
2017,Acura,TLX,45701,17225.0,FWD,2.4L Inline-4,I4 FWD,Gray,Black,"Laurel, MD",0
2016,Acura,TLX,18940,19998.0,FWD,3.5L V-6,V6 FWD,Gray,Black,"Langhorne, PA",0
2016,Acura,TLX,25069,21372.0,SH-AWD,3.5L V-6,V6 SH-AWD with Technology Package,White,Gray,"Annapolis, MD",2
2017,Acura,TLX,35620,18000.0,FWD,2.4L Inline-4,I4 FWD,White,Black,"Gonzales, LA",0
2018,Acura,TLX,52738,,SH-AWD,3.5L V-6,3.5L SH-AWD,White,Beige,"Lutz, FL",0
2018,Acura,TLX,41442,29750.0,SH-AWD,3.5L V-6,3.5L SH-AWD with Advance Package,Brown,Unknown,"Modesto, CA",0
2016,Acura,TLX,19423,19536.0,FWD,3.5L V-6,V6 FWD,Black,Black,"Dublin, OH",0
2017,Acura,TLX,12463,20950.0,FWD,3.5L V-6,V6 FWD with Technology Package,Brown,Unknown,"Twinsburg, OH",0
2017,Acura,TLX,36547,19500.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,White,Black,"Lees Summit, MO",0
2020,Acura,TLX,2947,33734.0,FWD,3.5L V-6,3.5L FWD with Technology Package,Black,Black,"Dallas, TX",0
2019,Acura,TLX,30689,27900.0,SH-AWD,3.5L V-6,3.5L SH-AWD with Technology Package,White,Brown,"Barre, PA",0
2019,Acura,TLX,14964,31995.0,SH-AWD,3.5L V-6,3.5L SH-AWD with A-Spec Package,White,Black,"Apex, NC",0
2015,Acura,TLX,101683,13403.0,FWD,2.4L Inline-4,FWD with Technology Package,White,Beige,"Arlington, TX",0
2017,Acura,TLX,51468,17990.0,FWD,3.5L V-6,V6 FWD,Gray,Black,"Gainesville, FL",0
2017,Acura,TLX,37496,16736.0,FWD,2.4L Inline-4,I4 FWD,White,Beige,"Rockwall, TX",0
2017,Acura,TLX,43279,17970.0,FWD,3.5L V-6,V6 FWD with Technology Package,Gray,Black,"Stone Mountain, GA",0
2017,Acura,TLX,18921,20945.0,FWD,3.5L V-6,V6 FWD with Technology Package,White,Gray,"Twinsburg, OH",0
2020,Acura,TLX,23899,37995.0,SH-AWD,3.5L V-6,3.5L SH-AWD with A-Spec Package,White,Red,"Portland, OR",0
2017,Acura,TLX,44366,22800.0,SH-AWD,3.5L V-6,V6 SH-AWD with Advance Package,Gray,Gray,"Falls Church, VA",0
2017,Acura,TLX,30975,,FWD,3.5L V-6,V6 FWD,Silver,Black,"West Covina, CA",0
2015,Acura,TLX,78520,13975.0,FWD,3.5L V-6,V6 FWD with Technology Package,Black,Brown,"Dallas, TX",0
2020,Acura,TLX,6800,26647.0,FWD,2.4L Inline-4,2.4L FWD,Black,Black,"Midlothian, VA",0
2017,Acura,TLX,42001,15970.0,FWD,2.4L Inline-4,I4 FWD,Black,Brown,"Stone Mountain, GA",0
2017,Acura,TLX,46464,19594.0,SH-AWD,3.5L V-6,V6 SH-AWD with Technology Package,Gray,Gray,"Mt. Juliet, TN",0
2016,Acura,TLX,24360,19000.0,FWD,3.5L V-6,V6 FWD,Red,Black,"Seaside, CA",0
2019,Acura,TLX,5687,29800.0,SH-AWD,3.5L V-6,3.5L SH-AWD,Silver,Black,"Newport News, VA",0
2015,Acura,TLX,72975,15991.0,FWD,3.5L V-6,V6 FWD with Technology Package,Gray,Unknown,"Houston, TX",0
2017,Acura,TLX,11909,22990.0,FWD,3.5L V-6,V6 FWD with Technology Package,Black,Unknown,"Vacaville, CA",0
2017,Acura,TLX,14735,22228.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,White,Brown,"Bethesda, MD",0
2017,Acura,TLX,62498,15500.0,FWD,2.4L Inline-4,I4 FWD,Gray,Gray,"Charlotte, NC",0
2017,Acura,TLX,27868,18582.0,FWD,2.4L Inline-4,I4 FWD,Silver,Black,"Louisville, KY",0
2019,Acura,TLX,4935,25941.0,SH-AWD,3.5L V-6,3.5L SH-AWD,Black,Beige,"West Palm Beach, FL",0
2017,Acura,TLX,25057,17795.0,FWD,2.4L Inline-4,I4 FWD,Silver,Black,"Richmond, VA",0
2019,Acura,TLX,4415,28999.0,FWD,2.4L Inline-4,2.4L FWD with Technology Package,White,Beige,"Augusta, GA",0
2017,Acura,TLX,38547,17295.0,FWD,2.4L Inline-4,I4 FWD,Gray,Unknown,"Maple Shade, NJ",0
2016,Acura,TLX,69912,15936.0,FWD,2.4L Inline-4,FWD,Silver,Beige,"Little Rock, AR",0
2019,Acura,TLX,13847,33288.0,SH-AWD,3.5L V-6,3.5L SH-AWD with A-Spec Package,Gray,Black,"Albuquerque, NM",0
2018,Acura,TLX,34393,24389.0,FWD,3.5L V-6,3.5L FWD with Technology Package,Black,Black,"Frankfort, KY",0
2018,Acura,TLX,52738,,SH-AWD,3.5L V-6,3.5L SH-AWD,White,Beige,"Lutz, FL",0
2018,Acura,TLX,20391,23998.0,FWD,2.4L Inline-4,2.4L FWD with Technology Package,Gray,Gray,"Palatine, IL",0
2018,Acura,TLX,41442,29750.0,SH-AWD,3.5L V-6,3.5L SH-AWD with Advance Package,Brown,Unknown,"Modesto, CA",0
2017,Acura,TLX,9381,24688.0,FWD,3.5L V-6,V6 FWD with Technology Package,White,Brown,"Langhorne, PA",0
2016,Acura,TLX,27850,20000.0,FWD,3.5L V-6,V6 FWD with Technology Package,Silver,Unknown,"New Bern, NC",1
2016,Acura,TLX,44454,17000.0,FWD,3.5L V-6,V6 FWD,Unknown,Gray,"Decatur, GA",0
2017,Acura,TLX,23461,18500.0,FWD,2.4L Inline-4,I4 FWD,Gray,Black,"Marlborough, MA",0
2017,Acura,TLX,40264,18488.0,FWD,2.4L Inline-4,I4 FWD,Gray,Gray,"Pleasanton, CA",0
2016,Acura,TLX,28889,21225.0,FWD,3.5L V-6,V6 FWD with Technology Package,Gray,Black,"Alexandria, VA",0
2017,Acura,TLX,35235,20551.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Silver,Black,"Fremont, CA",0
2016,Acura,TLX,59222,17800.0,SH-AWD,3.5L V-6,V6 SH-AWD with Advance Package,Black,Unknown,"Lodi, NJ",0
2019,Acura,TLX,17075,,FWD,3.5L V-6,3.5L FWD with Technology Package,Black,Black,"Clinton, NJ",1
2017,Acura,TLX,34972,17999.0,FWD,2.4L Inline-4,I4 FWD,Gray,Black,"Raleigh, NC",0
2017,Acura,TLX,26572,18481.0,FWD,2.4L Inline-4,I4 FWD,Gray,Gray,"Pensacola, FL",0
2016,Acura,TLX,63406,17990.0,FWD,3.5L V-6,V6 FWD with Technology Package,Gray,Black,"Blue Springs, MO",0
2017,Acura,TLX,45701,17225.0,FWD,2.4L Inline-4,I4 FWD,Gray,Black,"Laurel, MD",0
2018,Acura,TLX,35037,23000.0,FWD,3.5L V-6,3.5L FWD,Black,Unknown,"Rochelle Park, NJ",0
2016,Acura,TLX,70155,15500.0,FWD,3.5L V-6,V6 FWD with Technology Package,White,Black,"Painesville, OH",0
2017,Acura,TLX,35620,18000.0,FWD,2.4L Inline-4,I4 FWD,White,Black,"Gonzales, LA",0
2017,Acura,TLX,30104,18750.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Black,Black,"Manassas, VA",0
2017,Acura,TLX,35944,20800.0,SH-AWD,3.5L V-6,V6 SH-AWD with Technology Package,Red,Gray,"Houston, TX",1
2017,Acura,TLX,15464,22900.0,FWD,3.5L V-6,V6 FWD with Technology Package,Silver,Black,"Houston, TX",0
2017,Acura,TLX,28105,23991.0,FWD,3.5L V-6,V6 FWD with Technology Package,Black,Black,"Houston, TX",0
2017,Acura,TLX,36627,22991.0,FWD,3.5L V-6,V6 FWD with Technology Package,Red,Black,"Houston, TX",0
2017,Acura,TLX,48919,19995.0,FWD,3.5L V-6,V6 FWD with Technology Package,White,Brown,"Memphis, TN",0
2018,Acura,TLX,16591,26965.0,FWD,3.5L V-6,3.5L FWD with Advance Package,White,Beige,"Memphis, TN",0
2018,Acura,TLX,63122,19990.0,FWD,2.4L Inline-4,2.4L FWD,White,Black,"Memphis, TN",0
2015,Acura,TLX,43463,18500.0,SH-AWD,3.5L V-6,V6 SH-AWD with Advance Package,Unknown,Black,"Indianapolis, IN",0
2016,Acura,TLX,27886,19000.0,FWD,2.4L Inline-4,FWD with Technology Package,Silver,Gray,"Indianapolis, IN",0
2018,Acura,TLX,20139,26800.0,FWD,3.5L V-6,3.5L FWD,Gray,Black,"Houston, TX",0
2020,Acura,TLX,3000,26500.0,FWD,2.4L Inline-4,2.4L FWD,White,Black,"Houston, TX",0
2017,Acura,TLX,40314,17800.0,FWD,2.4L Inline-4,I4 FWD,Blue,Gray,"Houston, TX",0
2015,Acura,TLX,67268,14792.0,FWD,2.4L Inline-4,FWD,Silver,Black,"Houston, TX",0
2017,Acura,TLX,34064,24000.0,FWD,3.5L V-6,V6 FWD with Advance Package,Black,Brown,"Houston, TX",0
2018,Acura,TLX,29568,23400.0,FWD,2.4L Inline-4,2.4L FWD with Technology Package,Black,Beige,"Houston, TX",0
2017,Acura,TLX,38460,17500.0,FWD,2.4L Inline-4,I4 FWD,Gray,Black,"Houston, TX",0
2018,Acura,TLX,14006,24983.0,FWD,3.5L V-6,3.5L FWD,Unknown,Gray,"Houston, TX",1
2018,Acura,TLX,2418,28000.0,FWD,3.5L V-6,3.5L FWD,White,Black,"Houston, TX",0
2020,Acura,TLX,1906,28984.0,FWD,2.4L Inline-4,2.4L FWD with Technology Package,Black,Black,"Houston, TX",0
2017,Acura,TLX,47660,17500.0,FWD,2.4L Inline-4,I4 FWD,White,Beige,"Indianapolis, IN",0
2017,Acura,TLX,24310,19000.0,FWD,2.4L Inline-4,I4 FWD,White,Beige,"Indianapolis, IN",0
2017,Acura,TLX,33994,22777.0,SH-AWD,3.5L V-6,V6 SH-AWD with Technology Package,Black,Black,"Indianapolis, IN",0
2015,Acura,TLX,87930,17827.0,SH-AWD,3.5L V-6,V6 SH-AWD with Advance Package,Black,Black,"Indianapolis, IN",0
2017,Acura,TLX,30865,19887.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,White,Brown,"Indianapolis, IN",1
2017,Acura,TLX,29891,19000.0,FWD,2.4L Inline-4,I4 FWD,Silver,Black,"Indianapolis, IN",1
2018,Acura,TLX,45357,28000.0,SH-AWD,3.5L V-6,3.5L SH-AWD with Advance Package,Black,Unknown,"Indianapolis, IN",0
2017,Acura,TLX,34967,24000.0,FWD,3.5L V-6,V6 FWD with Advance Package,Black,Gray,"Indianapolis, IN",0
2017,Acura,TLX,33326,18588.0,FWD,3.5L V-6,V6 FWD with Technology Package,Red,Black,"Houston, TX",0
2019,Acura,TLX,13207,29965.0,FWD,3.5L V-6,3.5L FWD with Technology Package,Black,Black,"Noblesville, IN",0
2018,Acura,TLX,24845,24000.0,FWD,3.5L V-6,3.5L FWD with Technology Package,White,Beige,"Fishers, IN",1
2017,Acura,TLX,28108,19700.0,FWD,2.4L Inline-4,I4 FWD,Black,Black,"Brookfield, WI",0
2018,Acura,TLX,32012,19888.0,FWD,2.4L Inline-4,2.4L FWD,White,Black,"Long Island City, NY",1
2017,Acura,TLX,45670,16984.0,FWD,3.5L V-6,V6 FWD,Brown,Beige,"North Salt Lake, UT",1
2017,Acura,TLX,35437,16995.0,FWD,2.4L Inline-4,I4 FWD,White,Gray,"Chicago, IL",0
2017,Acura,TLX,28771,18726.0,FWD,2.4L Inline-4,I4 FWD,Red,Black,"Naples, FL",0
2017,Acura,TLX,31951,18488.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Blue,Gray,"Leesburg, VA",0
2018,Acura,TLX,35538,24787.0,FWD,3.5L V-6,3.5L FWD with Technology Package,Gray,Gray,"St Louis, MO",0
2017,Acura,TLX,22351,23453.0,FWD,3.5L V-6,V6 FWD with Technology Package,White,Black,"Fremont, CA",0
2018,Acura,TLX,14881,23000.0,FWD,2.4L Inline-4,2.4L FWD with Technology Package,Silver,Black,"Marietta, GA",1
2018,Acura,TLX,14006,24983.0,FWD,3.5L V-6,3.5L FWD,Unknown,Gray,"Houston, TX",1
2017,Acura,TLX,4354,23198.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Blue,Gray,"Hoffman Estates, IL",0
2017,Acura,TLX,40081,19051.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Black,Black,"Louisville, KY",0
2016,Acura,TLX,57832,18000.0,FWD,3.5L V-6,V6 FWD with Technology Package,White,Unknown,"Phoenix, AZ",0
2017,Acura,TLX,33902,16589.0,FWD,2.4L Inline-4,I4 FWD,Black,Gray,"Grand Prairie, TX",0
2019,Acura,TLX,15506,29702.0,FWD,3.5L V-6,3.5L FWD with Technology Package,Black,Black,"Las Vegas, NV",0
2016,Acura,TLX,28681,,FWD,2.4L Inline-4,FWD with Technology Package,Black,Unknown,"Charlotte, NC",1
2017,Acura,TLX,45467,16495.0,FWD,2.4L Inline-4,I4 FWD,Gray,Black,"Hopkins, MN",0
2018,Acura,TLX,24073,27697.0,SH-AWD,3.5L V-6,3.5L SH-AWD with Technology Package,Black,Black,"Milford, MA",0
2017,Acura,TLX,28766,15599.0,FWD,2.4L Inline-4,I4 FWD,Black,Brown,"Fullerton, CA",2
2020,Acura,TLX,15,32998.0,SH-AWD,3.5L V-6,3.5L SH-AWD,Unknown,Unknown,"Palatine, IL",0
2018,Acura,TLX,47735,25788.0,SH-AWD,3.5L V-6,3.5L SH-AWD with Technology Package,White,Beige,"Parkersburg, WV",0
2017,Acura,TLX,22622,19000.0,FWD,2.4L Inline-4,I4 FWD,Silver,Gray,"Baltimore, MD",0
2016,Acura,TLX,37915,15470.0,FWD,2.4L Inline-4,FWD,Black,Black,"Stone Mountain, GA",0
2016,Acura,TLX,42186,18900.0,FWD,3.5L V-6,V6 FWD,Black,Unknown,"Bluffton, SC",0
2017,Acura,TLX,33253,19989.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Gray,Unknown,"Lemon Grove, CA",0
2017,Acura,TLX,37648,19590.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Gray,Black,"Sterling, VA",0
2017,Acura,TLX,26169,21798.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,White,Black,"Bellingham, WA",0
2017,Acura,TLX,17201,17270.0,FWD,2.4L Inline-4,I4 FWD,Black,Black,"Stone Mountain, GA",0
2018,Acura,TLX,17200,27995.0,FWD,3.5L V-6,3.5L FWD,White,Black,"Honolulu, HI",0
2017,Acura,TLX,41718,17690.0,FWD,2.4L Inline-4,I4 FWD,Silver,Black,"Sterling, VA",0
2016,Acura,TLX,57832,18000.0,FWD,3.5L V-6,V6 FWD with Technology Package,White,Unknown,"Phoenix, AZ",0
2017,Acura,TLX,33253,19989.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Gray,Unknown,"Lemon Grove, CA",0
2017,Acura,TLX,66253,15800.0,FWD,2.4L Inline-4,I4 FWD,White,Unknown,"Maple Shade, NJ",0
2017,Acura,TLX,37648,19590.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Gray,Black,"Sterling, VA",0
2017,Acura,TLX,26169,21798.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,White,Black,"Bellingham, WA",0
2016,Acura,TLX,28681,,FWD,2.4L Inline-4,FWD with Technology Package,Black,Unknown,"Charlotte, NC",1
2017,Acura,TLX,36326,17999.0,FWD,2.4L Inline-4,I4 FWD,Gray,Unknown,"Conroe, TX",0
2017,Acura,TLX,32354,17767.0,FWD,2.4L Inline-4,I4 FWD,Gray,Black,"Silver Spring, MD",0
2018,Acura,TLX,11303,30790.0,FWD,3.5L V-6,3.5L FWD with A-Spec Package,White,Black,"Manchester, MO",0
2017,Acura,TLX,35921,18750.0,FWD,2.4L Inline-4,I4 FWD,White,Black,"St Louis, MO",0
2017,Acura,TLX,15999,18494.0,FWD,2.4L Inline-4,I4 FWD,Black,Black,"Mt. Juliet, TN",0
2019,Acura,TLX,15506,29702.0,FWD,3.5L V-6,3.5L FWD with Technology Package,Black,Black,"Las Vegas, NV",0
2016,Acura,TLX,37915,15470.0,FWD,2.4L Inline-4,FWD,Black,Black,"Stone Mountain, GA",0
2017,Acura,TLX,29391,20590.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Red,Black,"Frederick, MD",1
2017,Acura,TLX,28968,16643.0,FWD,2.4L Inline-4,I4 FWD,Gray,Black,"Akron, OH",1
2017,Acura,TLX,30148,22997.0,FWD,3.5L V-6,V6 FWD with Advance Package,Silver,Black,"Knoxville, TN",0
2017,Acura,TLX,36731,18900.0,FWD,3.5L V-6,V6 FWD,Gray,Black,"Peoria, AZ",1
2018,Acura,TLX,29141,22000.0,FWD,2.4L Inline-4,2.4L FWD,White,Black,"Wilson, NC",0
2018,Acura,TLX,23693,27995.0,FWD,3.5L V-6,3.5L FWD with Technology Package,White,Black,"Manchester, MO",0
2019,Acura,TLX,15750,23000.0,FWD,2.4L Inline-4,2.4L FWD,Silver,Black,"Falls Church, VA",0
2017,Acura,TLX,20803,21988.0,FWD,3.5L V-6,V6 FWD with Technology Package,Red,Beige,"Montgomeryville, PA",0
2017,Acura,TLX,39616,16394.0,FWD,2.4L Inline-4,I4 FWD,Gray,Beige,"Mt. Juliet, TN",0
2017,Acura,TLX,27721,18795.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Blue,Black,"Chicago, IL",0
2017,Acura,TLX,21622,23831.0,SH-AWD,3.5L V-6,V6 SH-AWD with Technology Package,Silver,Unknown,"Littleton, CO",0
2016,Acura,TLX,42186,18900.0,FWD,3.5L V-6,V6 FWD,Black,Unknown,"Bluffton, SC",0
2020,Acura,TLX,1721,36599.0,SH-AWD,3.5L V-6,3.5L SH-AWD with A-Spec Package,Gray,Black,"Lakewood, CO",0
2017,Acura,TLX,45203,21777.0,FWD,3.5L V-6,V6 FWD with Technology Package,Blue,Black,"Louisville, KY",0
2015,Acura,TLX,35427,17990.0,FWD,2.4L Inline-4,FWD with Technology Package,Black,Black,"Rockville, MD",0
2020,Acura,TLX,9395,28200.0,FWD,2.4L Inline-4,2.4L FWD with Technology Package,White,Black,"Lenoir, NC",0
2016,Acura,TLX,39957,18976.0,FWD,3.5L V-6,V6 FWD with Technology Package,Black,Unknown,"Chandler, AZ",0
2018,Acura,TLX,29141,22000.0,FWD,2.4L Inline-4,2.4L FWD,White,Black,"Wilson, NC",0
2017,Acura,TLX,29263,20998.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Black,Gray,"Langhorne, PA",0
2017,Acura,TLX,15999,18494.0,FWD,2.4L Inline-4,I4 FWD,Black,Black,"Mt. Juliet, TN",0
2017,Acura,TLX,25645,20950.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Gray,Gray,"Sterling, VA",1
2018,Acura,TLX,11303,30790.0,FWD,3.5L V-6,3.5L FWD with A-Spec Package,White,Black,"Manchester, MO",0
2016,Acura,TLX,39123,18981.0,FWD,3.5L V-6,V6 FWD with Technology Package,White,Beige,"Houston, TX",0
2017,Acura,TLX,40340,20226.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Blue,Gray,"Fremont, CA",0
2018,Acura,TLX,23693,27995.0,FWD,3.5L V-6,3.5L FWD with Technology Package,White,Black,"Manchester, MO",0
2017,Acura,TLX,28968,16643.0,FWD,2.4L Inline-4,I4 FWD,Gray,Black,"Akron, OH",1
2017,Acura,TLX,21150,21490.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Red,Beige,"Sterling, VA",1
2015,Acura,TLX,101683,13403.0,FWD,2.4L Inline-4,FWD with Technology Package,White,Beige,"Arlington, TX",0
2017,Acura,TLX,16885,20450.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Silver,Unknown,"Baltimore, MD",0
2016,Acura,TLX,29049,19899.0,FWD,3.5L V-6,V6 FWD with Technology Package,Black,Black,"Sea Girt, NJ",0
2019,Acura,TLX,19060,28998.0,FWD,2.4L Inline-4,2.4L FWD with A-Spec Package,Red,Black,"Arlington, TX",1
2019,Acura,TLX,11617,31400.0,FWD,3.5L V-6,3.5L FWD with A-Spec Package Red Leather,Black,Red,"Old Bridge, NJ",0
2017,Acura,TLX,39616,16394.0,FWD,2.4L Inline-4,I4 FWD,Gray,Beige,"Mt. Juliet, TN",0
2017,Acura,TLX,39048,18500.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Blue,Gray,"Charlotte, NC",0
2018,Acura,TLX,25976,22995.0,FWD,3.5L V-6,3.5L FWD,White,Beige,"Fontana, CA",0
2019,Acura,TLX,5232,25660.0,FWD,2.4L Inline-4,2.4L FWD,Gray,Gray,"Miami, FL",0
2020,Acura,TLX,351,33500.0,FWD,3.5L V-6,3.5L FWD with Technology Package,Blue,Black,"Falls Church, VA",0
2019,Acura,TLX,13207,29965.0,FWD,3.5L V-6,3.5L FWD with Technology Package,Black,Black,"Noblesville, IN",0
2020,Acura,TLX,5425,24741.0,FWD,2.4L Inline-4,2.4L FWD,Gray,Gray,"West Palm Beach, FL",0
2017,Acura,TLX,37240,22473.0,FWD,3.5L V-6,V6 FWD with Technology Package,Gray,Gray,"Cockeysville, MD",0
2018,Acura,TLX,35972,28800.0,SH-AWD,3.5L V-6,3.5L SH-AWD with Advance Package,Black,Unknown,"Cincinnati, OH",1
2020,Acura,TLX,4710,,FWD,3.5L V-6,3.5L FWD with A-Spec Package,White,Unknown,"Houston, TX",0
2017,Acura,TLX,37683,19800.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Black,Unknown,"Sterling, VA",1
2017,Acura,TLX,37925,22575.0,FWD,3.5L V-6,V6 FWD with Technology Package,Black,Black,"Dover, DE",0
2017,Acura,TLX,38379,18799.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,White,Black,"Duluth, GA",0
2020,Acura,TLX,4067,29973.0,FWD,2.4L Inline-4,2.4L FWD,White,Beige,"Delray Beach, FL",0
2017,Acura,TLX,35854,,FWD,2.4L Inline-4,I4 FWD,Gray,Gray,"Brooklyn, NY",0
2019,Acura,TLX,4825,31121.0,FWD,3.5L V-6,3.5L FWD with Technology Package,Gray,Gray,"Arlington, TX",0
2020,Acura,TLX,6794,24785.0,FWD,2.4L Inline-4,2.4L FWD,Black,Black,"Elmhurst, IL",0
2017,Acura,TLX,17603,19495.0,FWD,2.4L Inline-4,I4 FWD,White,Black,"Pembroke Pines, FL",0
2017,Acura,TLX,38776,18000.0,FWD,2.4L Inline-4,I4 FWD,Silver,Black,"Oklahoma City, OK",1
2018,Acura,TLX,15936,23500.0,FWD,2.4L Inline-4,2.4L FWD,Black,Beige,"Leesburg, GA",0
2017,Acura,TLX,16283,19500.0,FWD,3.5L V-6,V6 FWD,Red,Black,"Maumee, OH",0
2017,Acura,TLX,37683,19800.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,Black,Unknown,"Sterling, VA",1
2016,Acura,TLX,29049,19899.0,FWD,3.5L V-6,V6 FWD with Technology Package,Black,Black,"Sea Girt, NJ",0
2017,Acura,TLX,38379,18799.0,FWD,2.4L Inline-4,I4 FWD with Technology Package,White,Black,"Duluth, GA",0
2020,Acura,TLX,4710,,FWD,3.5L V-6,3.5L FWD with A-Spec Package,White,Unknown,"Houston, TX",0
2017,Acura,TLX,46551,18495.0,FWD,3.5L V-6,V6 FWD,Black,Black,"Virginia Beach, VA",0
2017,Acura,TLX,48007,20800.0,FWD,3.5L V-6,V6 FWD with Advance Package,Silver,Black,"Ellicott City, MD",0
2017,Acura,TLX,54435,21488.0,FWD,3.5L V-6,V6 FWD with Technology Package,Silver,Black,"Chesapeake, VA",0
2017,Acura,TLX,21848,20995.0,FWD,3.5L V-6,V6 FWD with Technology Package,Blue,Black,"Chicago, IL",0
2017,Acura,TLX,36835,17109.0,FWD,2.4L Inline-4,I4 FWD,Black,Black,"Rockwall, TX",0
2018,Acura,TLX,10397,22995.0,FWD,2.4L Inline-4,2.4L FWD,Silver,Gray,"Sugar Land, TX",0
2017,Acura,TLX,14731,21394.0,FWD,3.5L V-6,V6 FWD with Technology Package,Gray,Gray,"Mt. Juliet, TN",0
2017,Acura,TLX,35045,18359.0,FWD,2.4L Inline-4,I4 FWD,Gray,Unknown,"Anaheim, CA",0
